Id,Class
2997,7
2998,7
2999,7
3000,3
3001,3
3002,3
3003,9
3004,9
3005,9
3006,3
3007,3
3008,3
3009,0
3010,0
3011,0
3012,1
3013,1
3014,1
3015,2
3016,2
3017,2
3018,7
3019,7
3020,7
3021,0
3022,0
3023,0
3024,7
3025,7
3026,7
3027,3
3028,3
3029,3
3030,5
3031,5
3032,5
3033,0
3034,0
3035,0
3036,3
3037,3
3038,3
3039,9
3040,9
3041,9
3042,7
3043,7
3044,7
3045,3
3046,3
3047,3
3048,9
3049,9
3050,9
3051,2
3052,4
3053,5
3054,9
3055,9
3056,9
3057,5
3058,5
3059,4
3060,3
3061,3
3062,3
3063,1
3064,1
3065,1
3066,2
3067,2
3068,2
3069,2
3070,2
3071,2
3072,7
3073,7
3074,7
3075,0
3076,0
3077,0
3078,2
3079,2
3080,2
3081,4
3082,4
3083,4
3084,7
3085,7
3086,7
3087,0
3088,0
3089,0
3090,0
3091,0
3092,0
3093,7
3094,7
3095,3
3096,7
3097,7
3098,7
3099,1
3100,1
3101,1
3102,9
3103,9
3104,9
3105,7
3106,7
3107,7
3108,9
3109,9
3110,9
3111,5
3112,0
3113,5
3114,1
3115,1
3116,1
3117,2
3118,2
3119,2
3120,0
3121,1
3122,0
3123,9
3124,8
3125,9
3126,8
3127,3
3128,3
3129,2
3130,2
3131,7
3132,1
3133,1
3134,1
3135,1
3136,5
3137,5
3138,7
3139,7
3140,7
3141,3
3142,3
3143,3
3144,7
3145,7
3146,7
3147,8
3148,8
3149,8
3150,2
3151,2
3152,2
3153,9
3154,8
3155,8
3156,3
3157,3
3158,3
3159,2
3160,2
3161,2
3162,2
3163,2
3164,2
3165,3
3166,3
3167,3
3168,1
3169,7
3170,7
3171,4
3172,4
3173,4
3174,1
3175,1
3176,1
3177,5
3178,5
3179,5
3180,4
3181,4
3182,4
3183,7
3184,7
3185,7
3186,0
3187,0
3188,0
3189,7
3190,7
3191,7
3192,9
3193,9
3194,9
3195,3
3196,3
3197,3
3198,1
3199,1
3200,3
3201,0
3202,0
3203,0
3204,7
3205,7
3206,7
3207,6
3208,6
3209,6
3210,8
3211,8
3212,8
3213,1
3214,3
3215,3
3216,9
3217,9
3218,9
3219,1
3220,1
3221,3
3222,7
3223,7
3224,7
3225,2
3226,2
3227,2
3228,2
3229,2
3230,2
3231,3
3232,3
3233,3
3234,1
3235,7
3236,7
3237,3
3238,3
3239,3
3240,0
3241,0
3242,0
3243,3
3244,3
3245,3
3246,5
3247,5
3248,5
3249,9
3250,9
3251,9
3252,2
3253,2
3254,2
3255,0
3256,0
3257,0
3258,1
3259,1
3260,1
3261,1
3262,1
3263,1
3264,2
3265,2
3266,2
3267,8
3268,0
3269,9
3270,3
3271,3
3272,3
3273,0
3274,0
3275,0
3276,8
3277,9
3278,5
3279,6
3280,6
3281,6
3282,4
3283,4
3284,4
3285,8
3286,8
3287,8
3288,2
3289,2
3290,2
3291,9
3292,9
3293,9
3294,7
3295,7
3296,7
3297,2
3298,2
3299,2
3300,7
3301,7
3302,7
3303,2
3304,2
3305,2
3306,9
3307,9
3308,9
3309,3
3310,3
3311,3
3312,2
3313,5
3314,0
3315,3
3316,3
3317,3
3318,7
3319,8
3320,8
3321,3
3322,3
3323,3
3324,1
3325,0
3326,0
3327,7
3328,7
3329,7
3330,6
3331,6
3332,6
3333,4
3334,4
3335,4
3336,3
3337,3
3338,3
3339,0
3340,0
3341,0
3342,2
3343,2
3344,2
3345,1
3346,1
3347,1
3348,0
3349,0
3350,0
3351,1
3352,1
3353,1
3354,9
3355,9
3356,8
3357,8
3358,8
3359,8
3360,0
3361,0
3362,0
3363,5
3364,5
3365,4
3366,9
3367,9
3368,9
3369,8
3370,8
3371,8
3372,8
3373,8
3374,8
3375,2
3376,2
3377,2
3378,4
3379,4
3380,4
3381,7
3382,7
3383,7
3384,7
3385,0
3386,0
3387,2
3388,2
3389,2
3390,6
3391,6
3392,6
3393,2
3394,2
3395,2
3396,4
3397,4
3398,4
3399,6
3400,6
3401,3
3402,3
3403,3
3404,3
3405,1
3406,1
3407,1
3408,1
3409,1
3410,1
3411,0
3412,0
3413,0
3414,1
3415,1
3416,4
3417,8
3418,8
3419,8
3420,7
3421,7
3422,7
3423,4
3424,4
3425,4
3426,7
3427,7
3428,3
3429,9
3430,9
3431,9
3432,9
3433,9
3434,9
3435,1
3436,1
3437,1
3438,7
3439,7
3440,7
3441,9
3442,9
3443,9
3444,2
3445,2
3446,2
3447,2
3448,7
3449,7
3450,9
3451,9
3452,9
3453,9
3454,9
3455,9
3456,3
3457,3
3458,3
3459,7
3460,7
3461,7
3462,5
3463,5
3464,5
3465,2
3466,2
3467,2
3468,0
3469,0
3470,0
3471,2
3472,2
3473,2
3474,3
3475,3
3476,3
3477,1
3478,1
3479,1
3480,5
3481,5
3482,1
3483,1
3484,1
3485,1
3486,7
3487,7
3488,7
3489,3
3490,3
3491,3
3492,8
3493,8
3494,8
3495,3
3496,3
3497,3
3498,2
3499,2
3500,2
3501,9
3502,9
3503,9
3504,1
3505,1
3506,1
3507,1
3508,1
3509,7
3510,6
3511,6
3512,6
3513,2
3514,2
3515,2
3516,7
3517,7
3518,7
3519,9
3520,9
3521,8
3522,8
3523,8
3524,0
3525,8
3526,8
3527,8
3528,8
3529,8
3530,2
3531,3
3532,3
3533,3
3534,8
3535,8
3536,8
3537,5
3538,5
3539,5
3540,4
3541,4
3542,4
3543,8
3544,9
3545,9
3546,2
3547,2
3548,2
3549,9
3550,9
3551,9
3552,8
3553,8
3554,8
3555,2
3556,2
3557,2
3558,5
3559,4
3560,2
3561,7
3562,0
3563,0
3564,8
3565,8
3566,8
3567,9
3568,9
3569,9
3570,2
3571,2
3572,2
3573,7
3574,7
3575,7
3576,7
3577,7
3578,7
3579,9
3580,9
3581,9
3582,4
3583,4
3584,4
3585,2
3586,2
3587,2
3588,3
3589,3
3590,3
3591,1
3592,3
3593,0
3594,0
3595,0
3596,0
3597,3
3598,3
3599,3
3600,0
3601,0
3602,0
3603,2
3604,2
3605,2
3606,7
3607,7
3608,7
3609,0
3610,0
3611,0
3612,1
3613,8
3614,8
3615,9
3616,0
3617,0
3618,2
3619,2
3620,2
3621,7
3622,7
3623,7
3624,7
3625,8
3626,7
3627,0
3628,0
3629,0
3630,8
3631,8
3632,9
3633,4
3634,0
3635,7
3636,3
3637,3
3638,3
3639,5
3640,4
3641,4
3642,7
3643,7
3644,7
3645,1
3646,1
3647,1
3648,3
3649,3
3650,3
3651,7
3652,3
3653,3
3654,1
3655,1
3656,1
3657,0
3658,8
3659,8
3660,6
3661,6
3662,6
3663,7
3664,7
3665,7
3666,2
3667,2
3668,2
3669,0
3670,0
3671,0
3672,5
3673,5
3674,5
3675,3
3676,3
3677,3
3678,4
3679,4
3680,4
3681,1
3682,1
3683,1
3684,9
3685,9
3686,9
3687,2
3688,2
3689,2
3690,2
3691,2
3692,2
3693,7
3694,7
3695,7
3696,7
3697,7
3698,7
3699,7
3700,7
3701,7
3702,3
3703,3
3704,3
3705,9
3706,9
3707,9
3708,0
3709,0
3710,1
3711,9
3712,9
3713,9
3714,9
3715,9
3716,9
3717,1
3718,1
3719,1
3720,4
3721,8
3722,5
3723,7
3724,7
3725,7
3726,2
3727,2
3728,4
3729,9
3730,9
3731,9
3732,9
3733,9
3734,9
3735,0
3736,0
3737,0
3738,8
3739,8
3740,8
3741,7
3742,7
3743,7
3744,7
3745,7
3746,7
3747,9
3748,9
3749,9
3750,0
3751,0
3752,0
3753,7
3754,7
3755,7
3756,1
3757,1
3758,1
3759,0
3760,0
3761,0
3762,2
3763,2
3764,7
3765,0
3766,0
3767,0
3768,0
3769,0
3770,0
3771,2
3772,2
3773,2
3774,6
3775,6
3776,6
3777,0
3778,0
3779,0
3780,2
3781,2
3782,2
3783,2
3784,2
3785,2
3786,9
3787,9
3788,9
3789,7
3790,7
3791,7
3792,0
3793,0
3794,0
3795,6
3796,6
3797,6
3798,2
3799,2
3800,2
3801,4
3802,3
3803,3
3804,2
3805,2
3806,2
3807,0
3808,0
3809,7
3810,2
3811,2
3812,2
3813,0
3814,0
3815,0
3816,7
3817,7
3818,7
3819,2
3820,2
3821,2
3822,7
3823,7
3824,7
3825,2
3826,2
3827,2
3828,6
3829,6
3830,6
3831,4
3832,4
3833,4
3834,2
3835,2
3836,2
3837,0
3838,0
3839,0
3840,1
3841,1
3842,1
3843,7
3844,7
3845,7
3846,7
3847,7
3848,7
3849,2
3850,2
3851,2
3852,0
3853,1
3854,1
3855,3
3856,3
3857,3
3858,1
3859,1
3860,1
3861,2
3862,2
3863,2
3864,2
3865,2
3866,2
3867,2
3868,2
3869,2
3870,2
3871,2
3872,2
3873,7
3874,7
3875,7
3876,8
3877,4
3878,4
3879,0
3880,0
3881,0
3882,9
3883,9
3884,8
3885,7
3886,7
3887,7
3888,1
3889,0
3890,0
3891,3
3892,3
3893,3
3894,4
3895,4
3896,4
3897,0
3898,0
3899,0
3900,0
3901,0
3902,0
3903,9
3904,9
3905,0
3906,5
3907,5
3908,5
3909,9
3910,9
3911,9
3912,8
3913,8
3914,8
3915,6
3916,8
3917,6
3918,2
3919,0
3920,0
3921,3
3922,3
3923,3
3924,3
3925,3
3926,3
3927,4
3928,3
3929,4
3930,2
3931,2
3932,2
3933,0
3934,0
3935,0
3936,9
3937,9
3938,9
3939,9
3940,9
3941,9
3942,4
3943,5
3944,5
3945,8
3946,8
3947,8
3948,7
3949,7
3950,7
3951,2
3952,2
3953,2
3954,4
3955,4
3956,4
3957,7
3958,7
3959,7
3960,7
3961,5
3962,5
3963,7
3964,7
3965,7
3966,0
3967,0
3968,0
3969,1
3970,7
3971,7
3972,7
3973,7
3974,7
3975,4
3976,4
3977,4
3978,2
3979,2
3980,2
3981,8
3982,8
3983,8
3984,1
3985,1
3986,4
3987,9
3988,9
3989,8
3990,4
3991,8
3992,2
3993,2
3994,2
3995,2
3996,1
3997,1
3998,1
3999,4
4000,3
4001,3
4002,7
4003,7
4004,7
4005,3
4006,2
4007,7
4008,4
4009,3
4010,4
4011,7
4012,7
4013,7
4014,7
4015,7
4016,7
4017,3
4018,3
4019,3
4020,9
4021,0
4022,0
4023,3
4024,3
4025,3
4026,7
4027,7
4028,7
4029,7
4030,3
4031,7
4032,7
4033,7
4034,7
4035,2
4036,2
4037,2
4038,9
4039,9
4040,9
4041,9
4042,2
4043,2
4044,3
4045,3
4046,3
4047,3
4048,3
4049,3
4050,2
4051,2
4052,2
4053,4
4054,4
4055,4
4056,0
4057,0
4058,0
4059,9
4060,9
4061,0
4062,1
4063,1
4064,1
4065,6
4066,6
4067,6
4068,2
4069,2
4070,2
4071,9
4072,9
4073,9
4074,2
4075,2
4076,2
4077,7
4078,7
4079,7
4080,8
4081,8
4082,8
4083,2
4084,2
4085,2
4086,7
4087,7
4088,7
4089,8
4090,8
4091,8
4092,2
4093,2
4094,2
4095,1
4096,4
4097,1
4098,8
4099,8
4100,8
4101,0
4102,0
4103,0
4104,3
4105,3
4106,3
4107,9
4108,9
4109,9
4110,7
4111,7
4112,7
4113,6
4114,6
4115,2
4116,2
4117,2
4118,2
4119,2
4120,2
4121,2
4122,3
4123,3
4124,3
4125,2
4126,2
4127,2
4128,8
4129,8
4130,8
4131,8
4132,8
4133,8
4134,0
4135,0
4136,0
4137,7
4138,7
4139,7
4140,9
4141,9
4142,9
4143,2
4144,2
4145,2
4146,7
4147,7
4148,7
4149,0
4150,0
4151,0
4152,1
4153,1
4154,1
4155,1
4156,1
4157,1
4158,9
4159,9
4160,9
4161,3
4162,3
4163,3
4164,7
4165,7
4166,7
4167,9
4168,9
4169,9
4170,0
4171,0
4172,0
4173,8
4174,8
4175,8
4176,2
4177,2
4178,2
4179,9
4180,9
4181,9
4182,0
4183,0
4184,3
4185,4
4186,5
4187,0
4188,2
4189,2
4190,2
4191,2
4192,2
4193,2
4194,4
4195,4
4196,4
4197,2
4198,2
4199,3
4200,4
4201,0
4202,0
4203,2
4204,2
4205,2
4206,1
4207,1
4208,1
4209,8
4210,8
4211,8
4212,8
4213,8
4214,9
4215,2
4216,2
4217,2
4218,6
4219,6
4220,6
4221,4
4222,4
4223,4
4224,9
4225,9
4226,9
4227,4
4228,4
4229,5
4230,1
4231,5
4232,3
4233,5
4234,5
4235,5
4236,9
4237,9
4238,9
4239,6
4240,6
4241,6
4242,8
4243,8
4244,8
4245,7
4246,7
4247,7
4248,1
4249,1
4250,1
4251,2
4252,2
4253,2
4254,9
4255,9
4256,9
4257,7
4258,7
4259,7
4260,4
4261,4
4262,5
4263,8
4264,8
4265,8
4266,7
4267,7
4268,7
4269,8
4270,8
4271,8
4272,3
4273,3
4274,2
4275,9
4276,2
4277,9
4278,7
4279,7
4280,5
4281,4
4282,4
4283,4
4284,9
4285,9
4286,9
4287,7
4288,7
4289,7
4290,9
4291,9
4292,9
4293,5
4294,5
4295,5
4296,2
4297,2
4298,2
4299,3
4300,3
4301,3
4302,9
4303,9
4304,9
4305,0
4306,0
4307,0
4308,7
4309,7
4310,7
4311,7
4312,7
4313,7
4314,8
4315,8
4316,8
4317,1
4318,1
4319,1
4320,3
4321,3
4322,3
4323,1
4324,7
4325,1
4326,0
4327,0
4328,0
4329,4
4330,4
4331,4
4332,1
4333,1
4334,1
4335,0
4336,0
4337,0
4338,0
4339,0
4340,0
4341,8
4342,8
4343,9
4344,8
4345,8
4346,8
4347,0
4348,0
4349,0
4350,1
4351,1
4352,1
4353,9
4354,9
4355,9
4356,2
4357,2
4358,2
4359,3
4360,3
4361,3
4362,8
4363,8
4364,8
4365,2
4366,2
4367,2
4368,1
4369,1
4370,1
4371,9
4372,8
4373,9
4374,6
4375,6
4376,6
4377,5
4378,5
4379,4
4380,6
4381,6
4382,6
4383,8
4384,8
4385,8
4386,7
4387,7
4388,7
4389,2
4390,2
4391,7
4392,6
4393,6
4394,6
4395,1
4396,1
4397,1
4398,0
4399,0
4400,0
4401,0
4402,0
4403,0
4404,8
4405,8
4406,8
4407,1
4408,1
4409,1
4410,2
4411,2
4412,2
4413,2
4414,2
4415,2
4416,2
4417,2
4418,2
4419,9
4420,9
4421,9
4422,7
4423,7
4424,7
4425,3
4426,3
4427,3
4428,0
4429,0
4430,0
4431,8
4432,8
4433,5
4434,2
4435,2
4436,2
4437,3
4438,3
4439,3
4440,5
4441,5
4442,5
4443,2
4444,2
4445,2
4446,7
4447,7
4448,7
4449,2
4450,2
4451,6
4452,9
4453,9
4454,9
4455,1
4456,1
4457,1
4458,7
4459,7
4460,7
4461,9
4462,9
4463,0
4464,2
4465,2
4466,2
4467,7
4468,7
4469,7
4470,1
4471,1
4472,1
4473,7
4474,7
4475,7
4476,2
4477,2
4478,2
4479,2
4480,2
4481,2
4482,8
4483,8
4484,8
4485,5
4486,5
4487,5
4488,1
4489,4
4490,1
4491,3
4492,3
4493,3
4494,8
4495,8
4496,8
4497,3
4498,3
4499,3
4500,1
4501,1
4502,1
4503,7
4504,7
4505,7
4506,5
4507,8
4508,8
4509,9
4510,9
4511,9
4512,1
4513,1
4514,1
4515,8
4516,8
4517,9
4518,7
4519,7
4520,7
4521,9
4522,9
4523,9
4524,7
4525,7
4526,7
4527,3
4528,3
4529,3
4530,8
4531,8
4532,8
4533,7
4534,7
4535,7
4536,9
4537,9
4538,9
4539,4
4540,4
4541,4
4542,7
4543,7
4544,7
4545,7
4546,7
4547,7
4548,6
4549,6
4550,8
4551,9
4552,1
4553,1
4554,7
4555,7
4556,7
4557,2
4558,2
4559,2
4560,0
4561,0
4562,0
4563,4
4564,4
4565,4
4566,1
4567,1
4568,1
4569,4
4570,4
4571,4
4572,2
4573,2
4574,2
4575,2
4576,2
4577,2
4578,0
4579,0
4580,0
4581,7
4582,7
4583,7
4584,3
4585,3
4586,1
4587,2
4588,2
4589,2
4590,8
4591,8
4592,8
4593,8
4594,8
4595,8
4596,4
4597,4
4598,4
4599,9
4600,9
4601,9
4602,2
4603,2
4604,2
4605,1
4606,5
4607,0
4608,4
4609,4
4610,4
4611,7
4612,7
4613,7
4614,9
4615,9
4616,9
4617,6
4618,6
4619,6
4620,7
4621,7
4622,7
4623,0
4624,3
4625,3
4626,7
4627,7
4628,7
4629,7
4630,7
4631,7
4632,2
4633,2
4634,2
4635,2
4636,2
4637,2
4638,3
4639,3
4640,3
4641,9
4642,1
4643,1
4644,0
4645,0
4646,0
4647,1
4648,1
4649,1
4650,9
4651,9
4652,9
4653,2
4654,2
4655,2
4656,5
4657,5
4658,5
4659,4
4660,1
4661,4
4662,3
4663,3
4664,3
4665,0
4666,0
4667,0
4668,3
4669,3
4670,3
4671,2
4672,2
4673,2
4674,7
4675,7
4676,7
4677,4
4678,4
4679,4
4680,4
4681,4
4682,4
4683,8
4684,8
4685,3
4686,4
4687,4
4688,4
4689,2
4690,2
4691,2
4692,2
4693,2
4694,2
4695,9
4696,9
4697,9
4698,7
4699,7
4700,7
4701,2
4702,2
4703,2
4704,7
4705,7
4706,7
4707,7
4708,7
4709,7
4710,9
4711,8
4712,9
4713,0
4714,9
4715,9
4716,7
4717,7
4718,7
4719,2
4720,2
4721,2
4722,1
4723,1
4724,1
4725,7
4726,7
4727,7
4728,3
4729,3
4730,3
4731,8
4732,8
4733,8
4734,9
4735,9
4736,9
4737,2
4738,2
4739,2
4740,0
4741,0
4742,0
4743,9
4744,9
4745,9
4746,7
4747,7
4748,7
4749,3
4750,3
4751,3
4752,2
4753,2
4754,2
4755,2
4756,2
4757,2
4758,2
4759,2
4760,2
4761,1
4762,1
4763,1
4764,1
4765,4
4766,1
4767,4
4768,2
4769,2
4770,1
4771,1
4772,1
4773,3
4774,4
4775,6
4776,3
4777,3
4778,3
4779,2
4780,2
4781,2
4782,3
4783,3
4784,3
4785,4
4786,4
4787,4
4788,2
4789,0
4790,0
4791,1
4792,1
4793,1
4794,9
4795,9
4796,9
4797,3
4798,3
4799,3
4800,2
4801,2
4802,2
4803,7
4804,7
4805,7
4806,7
4807,7
4808,7
4809,3
4810,3
4811,3
4812,4
4813,4
4814,4
4815,4
4816,5
4817,4
4818,7
4819,7
4820,7
4821,4
4822,4
4823,4
4824,3
4825,3
4826,3
4827,4
4828,4
4829,4
4830,2
4831,2
4832,2
4833,7
4834,7
4835,7
4836,0
4837,0
4838,0
4839,3
4840,3
4841,3
4842,3
4843,3
4844,3
4845,7
4846,7
4847,7
4848,4
4849,4
4850,4
4851,7
4852,7
4853,7
4854,2
4855,2
4856,2
4857,9
4858,9
4859,9
4860,9
4861,9
4862,9
4863,8
4864,8
4865,9
4866,2
4867,2
4868,2
4869,7
4870,7
4871,7
4872,7
4873,7
4874,7
4875,8
4876,8
4877,8
4878,0
4879,4
4880,5
4881,9
4882,9
4883,1
4884,3
4885,3
4886,3
4887,2
4888,2
4889,2
4890,1
4891,1
4892,1
4893,3
4894,4
4895,4
4896,2
4897,2
4898,2
4899,9
4900,9
4901,9
4902,7
4903,7
4904,7
4905,1
4906,1
4907,1
4908,9
4909,9
4910,9
4911,8
4912,8
4913,8
4914,8
4915,8
4916,8
4917,1
4918,1
4919,1
4920,1
4921,1
4922,1
4923,6
4924,6
4925,6
4926,0
4927,2
4928,0
4929,2
4930,2
4931,2
4932,9
4933,9
4934,9
4935,0
4936,0
4937,0
4938,2
4939,2
4940,2
4941,7
4942,7
4943,7
4944,1
4945,1
4946,1
4947,2
4948,2
4949,2
4950,8
4951,8
4952,8
4953,2
4954,2
4955,2
4956,6
4957,6
4958,6
4959,0
4960,0
4961,0
4962,0
4963,0
4964,0
4965,1
4966,7
4967,7
4968,0
4969,0
4970,0
4971,2
4972,2
4973,2
4974,7
4975,7
4976,7
4977,9
4978,8
4979,8
4980,8
4981,8
4982,8
4983,7
4984,7
4985,7
4986,3
4987,3
4988,3
4989,8
4990,8
4991,8
4992,3
4993,3
4994,3
4995,8
4996,0
4997,9
4998,3
4999,3
5000,3
5001,6
5002,6
5003,6
5004,2
5005,2
5006,2
5007,2
5008,7
5009,2
5010,7
5011,7
5012,7
5013,2
5014,2
5015,2
5016,8
5017,9
5018,8
5019,3
5020,3
5021,3
5022,3
5023,3
5024,3
5025,6
5026,6
5027,4
5028,1
5029,1
5030,1
5031,2
5032,2
5033,2
5034,1
5035,1
5036,1
5037,4
5038,4
5039,5
5040,9
5041,8
5042,9
5043,3
5044,3
5045,3
5046,1
5047,1
5048,1
5049,7
5050,7
5051,7
5052,0
5053,0
5054,0
5055,9
5056,9
5057,9
5058,7
5059,7
5060,7
5061,7
5062,7
5063,7
5064,2
5065,2
5066,2
5067,7
5068,3
5069,0
5070,8
5071,0
5072,8
5073,7
5074,7
5075,7
5076,7
5077,7
5078,7
5079,4
5080,4
5081,4
5082,2
5083,2
5084,2
5085,1
5086,1
5087,1
5088,7
5089,7
5090,7
5091,7
5092,7
5093,7
5094,2
5095,2
5096,2
5097,5
5098,0
5099,5
5100,2
5101,2
5102,2
5103,4
5104,4
5105,5
5106,1
5107,1
5108,1
5109,8
5110,2
5111,2
5112,9
5113,2
5114,9
5115,7
5116,7
5117,7
5118,0
5119,0
5120,0
5121,8
5122,8
5123,8
5124,2
5125,2
5126,2
5127,2
5128,2
5129,2
5130,3
5131,3
5132,3
5133,4
5134,4
5135,5
5136,1
5137,1
5138,1
5139,0
5140,0
5141,0
5142,7
5143,7
5144,7
5145,2
5146,2
5147,2
5148,6
5149,6
5150,6
5151,6
5152,6
5153,6
5154,0
5155,0
5156,0
5157,4
5158,4
5159,6
5160,6
5161,6
5162,6
5163,6
5164,6
5165,6
5166,7
5167,7
5168,7
5169,6
5170,6
5171,6
5172,7
5173,7
5174,7
5175,7
5176,7
5177,7
5178,2
5179,2
5180,2
5181,4
5182,4
5183,4
5184,3
5185,3
5186,3
5187,2
5188,2
5189,2
5190,3
5191,3
5192,3
5193,8
5194,8
5195,8
5196,8
5197,8
5198,8
5199,6
5200,6
5201,6
5202,2
5203,2
5204,2
5205,4
5206,5
5207,4
5208,7
5209,7
5210,7
5211,7
5212,7
5213,7
5214,1
5215,1
5216,1
5217,0
5218,0
5219,0
5220,1
5221,1
5222,1
5223,4
5224,4
5225,2
5226,3
5227,3
5228,3
5229,5
5230,4
5231,7
5232,2
5233,2
5234,2
5235,1
5236,1
5237,1
5238,5
5239,5
5240,4
5241,4
5242,4
5243,4
5244,1
5245,1
5246,1
5247,9
5248,9
5249,9
5250,3
5251,6
5252,6
5253,9
5254,9
5255,9
5256,3
5257,3
5258,3
5259,6
5260,6
5261,6
5262,3
5263,3
5264,3
5265,1
5266,1
5267,1
5268,6
5269,6
5270,4
5271,9
5272,7
5273,7
5274,1
5275,1
5276,1
5277,7
5278,7
5279,7
5280,4
5281,5
5282,4
5283,7
5284,7
5285,7
5286,4
5287,4
5288,4
5289,6
5290,6
5291,6
5292,1
5293,3
5294,3
5295,8
5296,9
5297,9
5298,8
5299,8
5300,8
5301,1
5302,1
5303,1
5304,2
5305,7
5306,7
5307,4
5308,4
5309,4
5310,9
5311,9
5312,9
5313,4
5314,5
5315,5
5316,1
5317,1
5318,1
5319,6
5320,6
5321,6
5322,0
5323,0
5324,0
5325,3
5326,3
5327,3
5328,7
5329,7
5330,7
5331,8
5332,8
5333,0
5334,7
5335,7
5336,7
5337,1
5338,1
5339,1
5340,4
5341,5
5342,4
5343,1
5344,1
5345,1
5346,2
5347,2
5348,2
5349,7
5350,7
5351,7
5352,4
5353,4
5354,4
5355,7
5356,7
5357,7
5358,2
5359,7
5360,2
5361,9
5362,9
5363,9
5364,9
5365,9
5366,9
5367,3
5368,3
5369,3
5370,1
5371,1
5372,1
5373,9
5374,9
5375,9
5376,4
5377,4
5378,4
5379,2
5380,2
5381,2
5382,1
5383,1
5384,1
5385,8
5386,8
5387,8
5388,9
5389,9
5390,9
5391,9
5392,9
5393,8
5394,7
5395,7
5396,7
5397,8
5398,8
5399,8
5400,7
5401,7
5402,7
5403,7
5404,3
5405,7
5406,8
5407,8
5408,8
5409,6
5410,6
5411,6
5412,0
5413,0
5414,0
5415,0
5416,0
5417,0
5418,3
5419,3
5420,3
5421,7
5422,7
5423,4
5424,2
5425,2
5426,2
5427,9
5428,9
5429,9
5430,1
5431,1
5432,1
5433,1
5434,1
5435,1
5436,2
5437,8
5438,0
5439,9
5440,9
5441,8
5442,9
5443,9
5444,9
5445,2
5446,2
5447,2
5448,7
5449,7
5450,7
5451,6
5452,6
5453,6
5454,7
5455,7
5456,7
5457,3
5458,3
5459,3
5460,6
5461,6
5462,6
5463,1
5464,1
5465,1
5466,3
5467,3
5468,3
5469,3
5470,3
5471,3
5472,2
5473,2
5474,2
5475,6
5476,6
5477,6
5478,3
5479,3
5480,3
5481,5
5482,5
5483,5
5484,3
5485,3
5486,3
5487,3
5488,6
5489,3
5490,9
5491,8
5492,9
5493,0
5494,0
5495,0
5496,3
5497,3
5498,3
5499,0
5500,3
5501,0
5502,2
5503,2
5504,2
5505,1
5506,1
5507,1
5508,9
5509,9
5510,9
5511,9
5512,9
5513,9
5514,1
5515,1
5516,5
5517,2
5518,2
5519,2
5520,3
5521,3
5522,3
5523,7
5524,7
5525,7
5526,3
5527,3
5528,6
5529,2
5530,2
5531,2
5532,8
5533,8
5534,8
5535,2
5536,2
5537,2
5538,9
5539,9
5540,8
5541,3
5542,3
5543,3
5544,9
5545,9
5546,9
5547,7
5548,2
5549,2
5550,8
5551,8
5552,8
5553,2
5554,2
5555,2
5556,3
5557,3
5558,3
5559,8
5560,9
5561,9
5562,4
5563,4
5564,3
5565,2
5566,2
5567,2
5568,7
5569,7
5570,7
5571,0
5572,0
5573,0
5574,0
5575,0
5576,0
5577,8
5578,8
5579,8
5580,1
5581,1
5582,1
5583,0
5584,0
5585,0
5586,9
5587,9
5588,9
5589,2
5590,2
5591,2
5592,0
5593,0
5594,0
5595,9
5596,2
5597,0
5598,4
5599,4
5600,4
5601,4
5602,4
5603,4
5604,9
5605,9
5606,9
5607,3
5608,3
5609,3
5610,3
5611,3
5612,3
5613,3
5614,3
5615,3
5616,5
5617,5
5618,5
5619,1
5620,1
5621,1
5622,2
5623,2
5624,2
5625,2
5626,2
5627,2
5628,1
5629,1
5630,1
5631,7
5632,7
5633,7
5634,9
5635,9
5636,9
5637,9
5638,9
5639,8
5640,1
5641,6
5642,6
5643,7
5644,7
5645,7
5646,9
5647,9
5648,9
5649,0
5650,4
5651,4
5652,9
5653,9
5654,2
5655,9
5656,9
5657,9
5658,2
5659,2
5660,2
5661,3
5662,3
5663,3
5664,9
5665,9
5666,9
5667,9
5668,9
5669,9
5670,7
5671,7
5672,7
5673,9
5674,9
5675,9
5676,4
5677,4
5678,4
5679,1
5680,1
5681,1
5682,7
5683,7
5684,7
5685,0
5686,5
5687,4
5688,7
5689,7
5690,7
5691,9
5692,9
5693,9
5694,3
5695,3
5696,3
5697,5
5698,5
5699,5
5700,2
5701,7
5702,7
5703,3
5704,3
5705,3
5706,6
5707,6
5708,6
5709,8
5710,8
5711,8
5712,7
5713,7
5714,7
5715,7
5716,7
5717,7
5718,3
5719,3
5720,3
5721,3
5722,3
5723,3
5724,2
5725,2
5726,2
5727,3
5728,3
5729,3
5730,2
5731,2
5732,2
5733,4
5734,5
5735,4
5736,1
5737,5
5738,5
5739,1
5740,1
5741,1
5742,8
5743,8
5744,8
5745,7
5746,7
5747,7
5748,9
5749,9
5750,9
5751,6
5752,6
5753,6
5754,2
5755,2
5756,2
5757,2
5758,2
5759,2
5760,4
5761,1
5762,1
5763,1
5764,0
5765,1
5766,9
5767,9
5768,9
5769,1
5770,1
5771,1
5772,6
5773,1
5774,6
5775,4
5776,4
5777,4
5778,1
5779,1
5780,1
5781,8
5782,8
5783,8
5784,1
5785,1
5786,1
5787,1
5788,5
5789,5
5790,2
5791,2
5792,8
5793,3
5794,3
