Id,Class
2997,6
2998,2
2999,2
3000,3
3001,2
3002,2
3003,3
3004,1
3005,1
3006,8
3007,1
3008,2
3009,3
3010,3
3011,8
3012,6
3013,1
3014,2
3015,2
3016,7
3017,8
3018,9
3019,1
3020,9
3021,0
3022,1
3023,6
3024,0
3025,3
3026,7
3027,2
3028,2
3029,2
3030,2
3031,0
3032,2
3033,2
3034,8
3035,8
3036,8
3037,2
3038,0
3039,3
3040,6
3041,8
3042,6
3043,3
3044,1
3045,2
3046,0
3047,7
3048,3
3049,6
3050,7
3051,8
3052,3
3053,5
3054,7
3055,1
3056,7
3057,6
3058,9
3059,3
3060,2
3061,4
3062,4
3063,3
3064,2
3065,2
3066,2
3067,2
3068,8
3069,1
3070,7
3071,2
3072,8
3073,7
3074,8
3075,9
3076,8
3077,2
3078,2
3079,4
3080,0
3081,3
3082,6
3083,3
3084,0
3085,7
3086,2
3087,2
3088,8
3089,1
3090,3
3091,4
3092,4
3093,1
3094,8
3095,6
3096,2
3097,8
3098,8
3099,0
3100,3
3101,2
3102,5
3103,8
3104,2
3105,8
3106,2
3107,2
3108,8
3109,3
3110,2
3111,0
3112,3
3113,1
3114,1
3115,9
3116,2
3117,3
3118,4
3119,4
3120,5
3121,4
3122,7
3123,3
3124,2
3125,3
3126,1
3127,2
3128,8
3129,2
3130,6
3131,4
3132,0
3133,0
3134,2
3135,6
3136,9
3137,2
3138,0
3139,7
3140,8
3141,7
3142,1
3143,7
3144,7
3145,7
3146,8
3147,8
3148,0
3149,3
3150,2
3151,7
3152,6
3153,2
3154,2
3155,5
3156,7
3157,2
3158,7
3159,9
3160,7
3161,3
3162,4
3163,2
3164,9
3165,8
3166,8
3167,3
3168,6
3169,2
3170,4
3171,2
3172,2
3173,8
3174,2
3175,7
3176,2
3177,3
3178,2
3179,8
3180,3
3181,5
3182,3
3183,3
3184,3
3185,3
3186,7
3187,5
3188,2
3189,6
3190,8
3191,6
3192,8
3193,0
3194,7
3195,1
3196,3
3197,9
3198,1
3199,2
3200,8
3201,1
3202,3
3203,6
3204,1
3205,2
3206,7
3207,1
3208,0
3209,1
3210,1
3211,8
3212,8
3213,8
3214,1
3215,1
3216,3
3217,1
3218,1
3219,2
3220,7
3221,0
3222,2
3223,9
3224,1
3225,3
3226,1
3227,8
3228,2
3229,1
3230,5
3231,2
3232,8
3233,9
3234,2
3235,8
3236,2
3237,3
3238,0
3239,6
3240,8
3241,5
3242,1
3243,2
3244,9
3245,2
3246,6
3247,6
3248,5
3249,4
3250,9
3251,2
3252,9
3253,5
3254,1
3255,2
3256,1
3257,2
3258,1
3259,2
3260,8
3261,1
3262,6
3263,6
3264,2
3265,7
3266,1
3267,0
3268,7
3269,7
